STFIPS,NAME,YEAR,AdmAlc,AdmCoc,AdmMar,AdmHer,AdmOpi,AdmBen,AdmNMJ,RatAlc,RatCoc,RatMar,RatHer,RatOpi,RatBen,RatNMJ,lRatAlc,lRatCoc,lRatMar,lRatHer,lRatOpi,lRatBen,lRatNMJ,P017,P1824,P2565,P65
15,Hawaii,2001,2292,360,1423,199,105,12,5125,186.95735871342015,29.36503016441154,116.07343867766006,16.23233611866082,8.564800464620033,0.978834338813718,418.04383220169206,5.236215121749308,3.4132916227431354,4.762801418894068,2.846787625717119,2.258089741683513,0.6825079535732431,6.0379755259106265,0.239922900481913,0.0986746583052462,0.528129251811659,0.133273189401182
15,Hawaii,2002,2060,338,1421,221,100,11,5026,166.1808967798821,27.266574326019494,114.63255064282158,17.82814475162813,8.06703382426612,0.8873737206692733,405.4491200076153,5.11907644041431,3.3416799873562337,4.750417496557286,2.935352811613662,2.2046451791373975,0.6351862969462637,6.007458755121017,0.236848113080453,0.100539442551829,0.529140949635088,0.13347149473263
15,Hawaii,2003,1622,315,1388,173,100,9,4811,129.6403160602132,25.176756818105524,110.93758242390625,13.827234696927796,7.992621212096992,0.7193359090887292,384.5250065139863,4.872447867981185,3.2648718726744974,4.717941416159297,2.6964656719338658,2.1964043757402774,0.541938116902792,5.954606058640124,0.235397880676559,0.10120097126333,0.529148290298396,0.134252857761714
15,Hawaii,2004,1600,279,1209,153,106,5,4597,125.63119862371022,21.906940260009467,94.93007446004103,12.01348336839229,8.323066908820802,0.3925974956990944,360.9541375457474,4.841278913976514,3.1314399327670115,4.563619535020956,2.5659860021437435,2.232491642036718,0.3311707052330756,5.891517511937103,0.234068982520774,0.100845733525235,0.531235449355316,0.133849834598675
16,Idaho,2000,2971,127,1341,96,59,5,4550,228.63871081935926,9.773516080127441,103.19909498780234,7.387854674742002,4.540452352185189,0.38478409764281263,350.15352885495946,5.436507251363452,2.377090907724033,4.64630344394376,2.1267847875130976,1.7120761494448349,0.3255442413093141,5.861223531977743,0.285071146579654,0.107575629314392,0.494643805360812,0.112709418745142
16,Idaho,2001,4268,131,1912,84,88,2,6517,323.34264168210905,9.924528130355268,144.85265484915473,6.363819564502614,6.666858591383692,0.15151951344053843,493.7263345459945,5.7818004930508975,2.3910105483193695,4.982596898747686,1.9965787606945724,2.0369069606064456,0.14108238624056718,6.204004750182483,0.282693744213849,0.109254660361435,0.49528471274173,0.112766882682986
16,Idaho,2002,2323,64,1129,37,55,0,3825,173.3100960031991,4.774793863196187,84.23034799294524,2.7604277021602956,4.1033384761842235,0,285.3685394800846,5.160835873987905,1.7535025610861439,4.445357567512439,1.324532701507244,1.6298949287444544,0,5.657279580868675,0.2805086946012,0.109458419006067,0.49676209291152,0.113270793481213
16,Idaho,2003,1430,32,721,26,48,2,2394,104.8863853071044,2.3471079229561824,52.88327538910648,1.9070251874018982,3.5206618844342734,0.1466942451847614,175.59301148615938,4.662366682558869,1.2080966663929926,3.9868201401381977,1.0671302859361411,1.5086584177329916,0.13688323346119805,5.173847714828291,0.27816236119057,0.110281799645,0.497801786735906,0.113754052428523
16,Idaho,2004,2284,67,1368,66,142,8,4791,164.10380212127873,4.813903127025252,98.28984295179917,4.74205382662189,10.202600657277399,0.5747944032268958,344.2299982325072,5.106574379863087,1.7602521399795108,4.598043279332087,1.7478169558489247,2.4161459528890683,0.4541247261231009,5.844210856454766,0.276398510707701,0.109478216010611,0.499839057567096,0.114284215714592
17,Illinois,2000,25221,13509,11773,9525,571,83,51325,202.83636346674294,108.64424226129934,94.6827051700553,76.60347972010335,4.592187603168401,0.6675158862749163,412.77413088024196,5.317317532088981,4.697240963328322,4.561037562901049,4.351612267937721,1.7213705528609744,0.5113350257637093,6.025320247359755,0.260970080731623,0.0978523601230513,0.52048956097641,0.120687998168915
17,Illinois,2001,27664,16684,15027,11005,626,74,58259,221.51677010228255,133.5954956762031,120.32723049186667,88.12145947714066,5.012633678572472,0.5925477511411549,466.5032355909803,5.4050024700122385,4.902273952135099,4.798491279559681,4.490000152583711,1.7938628686271272,0.46533509303263326,6.147406269755017,0.259729453907192,0.0985321230945886,0.521547158193034,0.120191264805186
17,Illinois,2002,29074,17040,18471,12280,688,112,61785,232.11744053517467,136.04186512758397,147.46650767438985,98.03956008020721,5.492770141301512,0.894171883467688,493.2715162504563,5.451542363213556,4.920286464019453,5.0003593952591405,4.595519367086833,1.8706892718988744,0.6387817422131012,6.203084994235117,0.25854037936519503,0.0984808977741188,0.523307947367766,0.11967077549292
17,Illinois,2003,28475,17624,20080,15393,768,147,65601,226.78389927497648,140.36310591122688,159.92346610856987,122.59471682316814,6.116594719690322,1.1707544580657256,522.4670966229229,5.428397369300862,4.951331799411458,5.080928886177048,4.8170077999609084,1.962429341310033,0.7750747836548735,6.260474175657004,0.256892757139492,0.0988422592343457,0.524358780969044,0.119906202657119
17,Illinois,2004,26433,16528,20823,13216,861,133,60837,209.95612867682365,131.28115971590591,165.39615130471375,104.97409286092767,6.8388842276981485,1.0564130107826408,483.22555140589117,5.351650190894586,4.884929655204779,5.114371398941222,4.663194657267435,2.0590965063385194,0.7209632081499426,6.182550813466652,0.255095862332069,0.0995522317995726,0.52530851827114,0.120043387597219
18,Indiana,2000,19608,4829,7377,1395,1174,320,28422,321.87182055547515,79.26963593749436,121.09590066491941,22.89938747831945,19.271599211144828,5.252906088216648,466.5565526227924,5.777255404075147,4.385391416659105,4.8048068069651695,3.17385283008685,3.0092208528202424,1.8330463297960078,6.147520309589778,0.258539665842945,0.101558044776428,0.51616155050029,0.123740738880337
18,Indiana,2001,15504,3127,7046,508,909,205,21416,253.0125200725877,51.030066451688704,114.98492108046007,8.290141911563115,14.834131885060772,3.345431283209525,349.49149444495214,5.537383557428106,3.9518217524816524,4.753460191971154,2.2289538284424557,2.762167855946635,1.4691250134484093,5.859336439261374,0.257765806754834,0.102545138843558,0.516300573129496,0.123388481272112
18,Indiana,2002,15933,3307,7622,585,951,279,22876,258.82205021566875,53.72023599216825,123.81482876695084,9.50297491848153,15.44842589312126,4.532188038045038,371.606930316553,5.55999697444427,4.002233586027368,4.826831269124765,2.3516585426040377,2.8002297822449984,1.7105834041946506,5.920524057877907,0.256793774235632,0.102651135069438,0.517429511886597,0.123125578808333
18,Indiana,2003,16245,3670,7870,568,1195,259,23949,262.1582864772801,59.22566398101681,127.0043530056137,9.166260801421673,19.284650805807924,4.179685823183474,386.4837674881121,5.572755700862354,4.0980985734466655,4.85206427119772,2.3190744729767463,3.009864482105899,1.644744402536909,5.959673957562718,0.255390100244681,0.103170622521438,0.518092230012468,0.123347047221413
18,Indiana,2004,18577,4391,9315,852,1449,292,28678,298.0423413610798,70.44753840321374,149.4463266285438,13.669164818842656,23.24720636444015,4.684737238382694,460.0989538436263,5.700585173268228,4.26896345176299,5.013606386882626,2.6857476593033436,3.188301409280908,1.7377849059729593,6.133612670382557,0.254496906549279,0.103046892134086,0.519042734911095,0.123413466405541
19,Iowa,2000,14246,1660,6005,218,169,38,19919,486.36647778968523,56.67333659489524,205.01408810382281,7.442642998606724,5.7697553521309,1.2973414401241077,680.045898574529,6.18901636120925,4.054794962636456,5.327944555304679,2.133295411079858,1.9124649492152275,0.831752558774331,6.523629702666171,0.250365389388498,0.10218578134266,0.498466235152695,0.148982594116147
19,Iowa,2001,14159,1573,6336,224,247,45,20697,482.91318169834415,53.649440978282044,216.09844757685633,7.639844106252496,8.424292385019493,1.534790110631082,705.9011315495889,6.181905513970402,4.000938985444558,5.380350926130243,2.15638453939537,2.2432906520030214,0.9301108370200853,6.560890813896505,0.248499913199093,0.103434962586933,0.499441506931965,0.148623617282009
19,Iowa,2002,13437,1571,6368,252,331,45,20701,457.9389373853619,53.54037885185708,217.0242727744277,8.58827210099808,11.280627243771287,1.5336200180353714,705.4992887411161,6.128917167191916,3.9989413237053277,5.384606399592879,2.2605406954975793,2.508022999897539,0.929649117235461,6.560322195388217,0.246635067278206,0.104518930664698,0.500790325515961,0.148055676541135
19,Iowa,2003,12837,1800,6427,240,279,43,20763,436.33597428143247,61.1828895930964,218.45690634157253,8.157718612412852,9.483347886929941,1.4615912513906362,705.7446314563668,6.080701719570967,4.130079874974074,5.391155886778579,2.214597087885245,2.349788082737784,0.9008079909856762,6.560669400444908,0.244766228676488,0.106046942911945,0.501421992325626,0.14776483608594
19,Iowa,2004,13243,1887,6537,239,434,43,21651,448.36278009977536,63.88737944939032,221.3205084582218,8.091724265185103,14.69375870749094,1.455833235995646,733.0289626172496,6.107830535003543,4.172653143311365,5.404120072487326,2.2073645783400426,2.7532630987617366,0.8984661073263038,6.5985484864426525,0.243329998459525,0.10667499538704,0.50257597841304,0.147419027740394
20,Kansas,2000,6931,2624,3400,85,91,22,10950,257.3058947960059,97.41316807743753,126.22133058814313,3.1555332647035783,3.37827678927089,0.8167262567468084,406.5069323353434,5.554144521351283,4.5891746170300305,4.845928330150084,1.4244407629611153,1.4766552198685028,0.5970361213480502,6.0100579444020905,0.26502284420464,0.102786484368416,0.499833499215386,0.132357172211557
20,Kansas,2001,6966,2334,3572,75,104,45,10913,257.7935741824509,86.37528023856453,132.1904460206309,2.7755552775888344,3.848769984923184,1.6653331665533007,403.861796591026,5.556030733038938,4.470212407857152,4.891780028961975,1.3285474652848301,1.5787250614285488,0.9803290653962428,6.003545765884782,0.263094144614572,0.104675811442837,0.500630606159068,0.131599437783523
20,Kansas,2002,6833,2344,3701,67,136,31,11076,251.81175109220996,86.38178612031906,136.39035427956523,2.469103954804342,5.011912505274485,1.1424212328199195,408.1760507972073,5.532645144943197,4.470286864151173,4.922826175574102,1.2438963343314515,1.7937429184372697,0.7619366066692517,6.0141455054761614,0.26143609719425,0.106264706370104,0.501700549283499,0.130598647152147
20,Kansas,2003,6292,2495,3455,77,169,33,10741,231.0683348243337,91.62674751854937,126.8819289284922,2.8277593422558325,6.206380894042022,1.2118968609667853,394.45406617103754,5.447031874952571,4.528577950035303,4.851107407972877,1.342279603865188,1.974966868831001,0.79385045552364,5.980034639302341,0.259950774952956,0.107575310208872,0.50223613332922,0.130237781508951
20,Kansas,2004,6761,2501,3854,68,260,41,11633,247.2596094241715,91.46520975741056,140.94638880650152,2.4868589618168406,9.508578383417332,1.4994296681542716,425.43573974728395,5.514475010833408,4.526832463040302,4.95544944269754,1.2490013200205827,2.352191912506598,0.9160625731096322,6.055461686757734,0.257995525848156,0.108330502093167,0.503572482613016,0.130101489445661
21,Kentucky,2000,6839,1255,2223,110,426,187,16247,168.90502667187945,30.99514672806093,54.90216029998363,2.716706087718488,10.5210617578916,4.618400349121429,401.25748915602065,5.1352396143019075,3.4655842265493697,4.023603025210096,1.3128378157427971,2.4441768175043217,1.7260469880016132,5.997092403862062,0.245734462725681,0.0998073361437246,0.529589745274228,0.124868455856366
21,Kentucky,2001,9682,1645,3470,168,800,423,21856,237.99621054577383,40.43624936457322,85.29713391797513,4.129659509573435,19.66504528368303,10.3978926937474,537.2490371502203,5.4764476963487985,3.7241560862435166,4.457796386853945,1.6350392845770936,3.0284436392839673,2.4334284868876526,6.288321347390518,0.244363998021696,0.101095539672754,0.529874645168839,0.12466581713671
21,Kentucky,2002,9997,2201,3750,217,963,397,22485,244.43289831596323,53.81582566704362,91.68984382163269,5.305785629145145,23.545951893395276,9.706898132583515,549.7723035545096,5.503023583258827,4.003978941806888,4.529258906932526,1.841467565801163,3.2005469483182374,2.3708882190357503,6.311321481557008,0.243345090008863,0.101237323879092,0.531057306152389,0.124360279959656
21,Kentucky,2003,11945,3104,4614,289,1423,547,26042,290.12647036678106,75.39159179727822,112.06726950793872,7.019384674424423,34.56257574984759,13.285824972007472,632.5218536033246,5.6737577788290405,4.33587263510653,4.727982946968373,2.081861695047766,3.5712938419327194,2.6592677849432853,6.451294495777604,0.242517311648535,0.100750758409296,0.531953502041451,0.124778427900718
21,Kentucky,2004,7073,1815,3165,197,1166,389,17154,170.59401109620822,43.77606816621206,76.33678002537806,4.751452026856075,28.122807427990782,9.382308824604127,413.7381120238026,5.145131286073083,3.8016738039706954,4.348169651298701,1.7494523493395844,3.371521627609698,2.3401032831198365,6.027647265667123,0.240818783719934,0.100632136071938,0.533426947389849,0.125122132818279
22,Louisiana,2000,9937,8611,6246,587,920,192,21678,222.21054432303157,192.55861901636558,139.6726436390918,13.126455622181698,20.57297985077881,4.293491447119056,484.76201870128597,5.40811547098195,5.2655804072456345,4.946435514790511,2.648049324620739,3.071441598786214,1.6664780370673116,6.1857188305171515,0.272294569292368,0.106468525017973,0.505464921392209,0.11577198429745
22,Louisiana,2001,9902,7730,6097,625,1273,207,21246,221.1316751807498,172.62652485833124,136.158334031209,13.95751332942523,28.42866314937331,4.622728414705636,474.4661251151495,5.403270337484168,5.1569065835173316,4.921135981350124,2.705213737434936,3.3819691364556883,1.726817029140542,6.164295638890723,0.268919297657929,0.108528040644279,0.506671803031572,0.11588085866622
22,Louisiana,2002,10495,7894,5667,677,1649,239,22964,233.3639519290271,175.52882672965603,126.00986332365856,15.053586989609467,36.66671336169278,5.314338686139827,510.6212284038284,5.456875257177473,5.173484187284742,4.844264747408717,2.7759323130553897,3.6287767697344213,1.8428230292008148,6.237584562987356,0.265676687641628,0.110003920158621,0.508350293633889,0.115969098565862
22,Louisiana,2003,9083,7510,5768,507,1822,227,21673,200.9050126055011,166.11214848258433,127.58120804894092,11.214228932179793,40.30044401268557,5.020966405532175,479.38063835726365,5.307797352179999,5.118665134829337,4.856560673979258,2.50260157804921,3.72087325082168,1.7952477789171977,6.174578786223908,0.26278676464408,0.110947874405944,0.509978230682219,0.116287130267757
22,Louisiana,2004,8588,7428,6296,425,2374,274,22071,188.65445963062564,163.17248790594869,138.30559825738462,9.336067226713542,52.15017316757164,6.019017459104731,484.8384464959872,5.245203782915779,5.100917630640943,4.936670068473448,2.3356394511515965,3.973121362874308,1.9486232451514782,6.185876154021198,0.259813085343956,0.111236055759826,0.512689582574549,0.116261276321669
23,Maine,2000,7364,276,1328,506,760,51,9126,576.631544658406,21.61193730658882,103.9878722577897,39.62188506207951,59.51113171379531,3.9935101544783693,714.6034052896,6.358936199415628,3.118477966236621,4.653844841179853,3.7043069623152274,4.102827343381086,1.6081391002382595,6.573126110272766,0.236014101006051,0.0817816066752697,0.538349443101094,0.143854849217585
23,Maine,2001,7485,284,1471,760,1071,76,9865,582.1767577304673,22.08927176959956,114.41309427141181,59.112135721463616,83.30144389169412,5.9112135721463615,767.2910774897875,6.368490326900412,3.1393680840903353,4.748517816193358,4.09621174663888,4.434398992876479,1.9331452478507414,6.644168668490766,0.233405823478718,0.0833613338186751,0.539212346347337,0.14402049635527
23,Maine,2002,7204,388,1785,1088,1183,65,10144,555.8813543627889,29.939195654186857,137.73573258433902,83.95320843235902,91.28368159511096,5.0155869008302725,782.7402080311122,6.322352208912455,3.432023847851171,4.93257091911838,4.44210061588453,4.524867328425542,1.7943539175395824,6.664077598128875,0.230404487792833,0.0849123429735486,0.540644772986821,0.144038396246798
23,Maine,2003,8053,590,1736,1097,1502,106,11629,616.373507190514,45.15837194119002,132.87276896594216,83.96395596522959,114.96249941638544,8.113199026722274,890.0791649222012,6.425474200863152,3.832078351672951,4.896889863575396,4.4422271190888765,4.753266857946603,2.2097238051440726,6.792433273043791,0.227158857202339,0.0868938923684648,0.541869082052762,0.144078168376434
23,Maine,2004,7604,676,1788,1233,1799,102,11743,578.8284585076517,51.45818489626152,136.1053766191059,93.85790233297404,136.94271394729952,7.764400679613424,893.895658634318,6.362732298600793,3.9600163740738727,4.920749802568865,4.552380006911386,4.926838482648655,2.170698139493878,6.796707128947095,0.22439955301411,0.0875877681763097,0.543530122829774,0.144482555979806
24,Maryland,2000,22250,7206,7724,16354,820,109,47955,418.93913689876587,135.6797941794385,145.43307386094685,307.9249728019064,15.439554708179237,2.0523310526726055,902.9315195496771,6.040109788630839,4.917640921388761,4.986568490363137,5.733098440949161,2.7996903033840295,1.1159055782712082,6.806753604812261,0.255498458492263,0.0855244007099183,0.545733090769142,0.113244050028676
24,Maryland,2001,24944,7981,9138,19323,1535,190,55327,464.1010990213205,148.49225750838514,170.019076445511,359.518342542855,28.559781390223176,3.535086947324041,1029.3987133399855,6.142254799205803,5.007244602248061,5.141775108441394,5.887542836270715,3.3864147005933574,1.5118442558913674,6.937701106649762,0.254256849370503,0.0875060538363973,0.54501161090005,0.113225485893049
24,Maryland,2002,25075,8907,9782,21191,1734,148,58484,460.9045419362476,163.71991046963737,179.8033192111814,389.51258816235384,31.87272086609983,2.720393707141162,1074.9966592462413,6.135358250547443,5.104246519188773,5.197409806258485,5.967460204771321,3.492643160827757,1.3138294979379006,6.9810026359271715,0.252804349100772,0.0890814976649648,0.545078302305221,0.113035850929042
24,Maryland,2003,24954,9280,10276,22487,1960,158,60559,454.01707958617015,168.8418088707085,186.96319266760779,409.13208578401094,35.660554459761705,2.874677349307321,1101.8201620044433,6.120334955798456,5.134867467778161,5.236246159978885,6.016479268264626,3.6017013666769384,1.3544623946437282,7.005625961540047,0.251014097017449,0.0906247492617265,0.545012261954428,0.113348891766396
24,Maryland,2004,25672,10180,10659,23003,2508,202,63213,462.8141487145604,183.52477539397884,192.16017494345977,414.69748608916456,45.214158810225825,3.6416507494679493,1139.6023209213736,6.13948393042461,5.217783738443501,5.263519766696895,6.029957798824296,3.8332862188898496,1.5350700679403528,7.039311753545349,0.249408006403536,0.091600135930924,0.54532458015102,0.113667277514519
25,Massachusetts,2000,28947,5014,3999,29880,1294,405,66137,455.06251744980113,78.8227955398937,62.866445824498385,469.7297827546916,20.342380819430087,6.366819344566603,1039.7094592385222,6.122629899787702,4.37980912205783,4.156794118999912,6.1542842197317285,3.0606948056969747,1.9969860451476058,6.947657931906361,0.236017835897668,0.0915594211319293,0.537084914819817,0.135337828150585
25,Massachusetts,2001,26726,4332,3300,37391,2627,437,72119,417.7481862826163,67.71253247685004,51.58156906131235,584.4504390216758,41.06205512850532,6.83065020599803,1127.276114888723,6.037269751864502,4.229931605835021,3.962365660266005,6.372381532182019,3.7391460309093203,2.0580455469123993,7.028446184806375,0.235247593094572,0.0929635862257828,0.53777881010386,0.134010010575785
25,Massachusetts,2002,22670,3194,2105,35760,2988,351,65426,353.2690083503631,49.77243990608997,32.80243769640557,557.2518631940443,46.56232011252249,5.469670133699931,1019.5402796793495,5.870056535142155,3.9273536858327187,3.5205329210837957,6.324810228276801,3.862040853486447,1.8671251232408923,6.928087452004373,0.234159850875911,0.0939348058952759,0.538667918717273,0.13323742451154
25,Massachusetts,2003,18213,2790,2331,25340,2772,347,49866,283.5782899822734,43.44058798937807,36.293910610480395,394.54641564546256,43.160326131382085,5.402825818033761,776.4187672682176,5.651008400182047,3.7941531957680144,3.618830058911605,5.980268139728617,3.787826787163084,1.8567394269859179,6.655979159197246,0.232519561888436,0.0954419301322758,0.539127591546368,0.13291091643292
25,Massachusetts,2004,20421,3643,3144,25656,3369,427,53988,318.4670166513289,56.81285645466878,49.03091427215994,400.10723173235857,52.53980603782024,6.65909681749755,841.9468828643037,5.766654034220425,4.057211180956015,3.912641099811649,5.99422880236256,3.9804254153329404,2.0358940678578152,6.7369039463657785,0.230735521415858,0.0963251610464357,0.54023989279322,0.132699424744486
26,Michigan,2000,30243,8878,9196,6552,1184,68,48138,303.87492526965724,89.20416580841903,92.39935895181588,65.83303608659175,11.896568181704003,0.6832488482735406,483.6798979145839,5.719901611418079,4.502075610130938,4.536884481740321,4.202197510486455,2.556961243548677,0.5207257642152102,6.183488668738937,0.26085175007159,0.0941349115042025,0.522299936196615,0.122713402227592
26,Michigan,2001,26815,7938,7741,6925,1603,53,44677,268.3883288360064,79.45055209025615,77.47880117544379,69.31154865520583,16.044247291594935,0.5304710582997703,447.16708437092143,5.596153940231591,4.387642735941336,4.36282853959818,4.252936062070132,2.8358127445440826,0.42557556926032036,6.1051661190692075,0.259561490603656,0.0956308201683095,0.522072800646974,0.12273488858106
26,Michigan,2002,31976,10324,10301,7610,2173,127,53349,319.2584449829318,103.07806436088904,102.84842512413,75.98063442332096,21.69591571640952,1.2680079594956324,532.6532018199409,5.769128310399285,4.645141236422637,4.642932385297455,4.343553889226173,3.122184983911777,0.8189018953371394,6.279746193191953,0.258025641716863,0.0967060747565574,0.52244493900083,0.12282334452575
26,Michigan,2003,29621,10374,9697,7686,2316,130,51207,294.9960323277648,103.31483877547119,96.57258450026451,76.54500200773775,23.06508257219889,1.2946721651061552,509.9713658353145,5.69034604993613,4.647413622026036,4.580596557446548,4.350858438902676,3.180761933964598,0.8305899858605417,6.236313553086324,0.255855105071609,0.0979151595354796,0.522879944452589,0.123349790940322
26,Michigan,2004,27400,10360,10375,7708,2827,138,49809,272.4927065934782,103.03008906235159,103.17926390172758,76.65597746067627,28.11448472772857,1.3724085222591236,495.34997163191804,5.611274954572201,4.644680175204244,4.64611310665307,4.352288526164136,3.3712358073041586,0.8639056932281842,6.2072812658823455,0.253926803884314,0.0981968242665695,0.523858079035813,0.124018292813303
27,Minnesota,2000,23129,4166,8011,956,527,160,31909,468.7969982722878,84.43980694376545,162.373330155186,19.376969620316796,10.681655847183002,3.2430074678354464,646.7570330697579,6.152300682830811,4.447812115656025,5.096037950959855,3.0144053229366357,2.4580197350902555,1.445272326255275,6.4735156770749125,0.261409711023712,0.0959504565749139,0.521963065387949,0.120676767013425
27,Minnesota,2001,24149,4038,8225,950,659,150,34245,484.64757537735835,81.03883843528814,165.0679658569205,19.06560091964431,13.225506322153265,3.0103580399438385,687.2647405191784,6.185483207304956,4.407192774587226,5.112397137434791,2.9990069519195344,2.6550365732034322,1.3888805241016886,6.53417356118411,0.259143862201061,0.0976247070921627,0.523043688724162,0.120187741982614
27,Minnesota,2002,22441,3862,8333,906,728,124,32490,447.12673106944,76.9485956682045,166.031239695274,18.051638445208,14.505069302551238,2.4706436724125735,647.3484912635848,6.105076074262887,4.356049579539119,5.118180858966015,2.9471531054967337,2.7411670222329256,1.2443400731289427,6.474428346952138,0.256786549337658,0.0989259673616016,0.524173953239084,0.120113530061657
27,Minnesota,2003,21740,4423,8638,1026,979,163,33810,430.1907640773694,87.52225158758992,170.92860258051135,20.302471202547427,19.372435972021375,3.22544133139886,669.0317264699107,6.066550600249832,4.483253950778813,5.147079289358972,3.0588230848846476,3.014182809344193,1.4411237124896954,6.507325064204062,0.25401577339751,0.10065474480229,0.524905749833979,0.120423731966221
27,Minnesota,2004,22696,4669,8530,1173,1290,155,37138,446.09434533748265,91.77011360507167,167.65882823972186,23.05554578255495,25.355203801786775,3.0465554955635272,729.9546967370211,6.10276963573764,4.530124536252893,5.127877906652433,3.1803655638383193,3.271665743223079,1.3978660243198584,6.5943514834613275,0.251969008471979,0.101010611251067,0.526294427378274,0.12072595289868
29,Missouri,2000,19337,7993,10477,1925,112,129,33828,344.85495208465414,142.54670486697216,186.8462188028609,34.330339906032954,1.9974015945328265,2.3005786222744162,603.2866173201469,5.846019473534959,4.966660451702234,5.235623643006429,3.5647420822144693,1.0977457782006017,1.1940977931853152,6.404048617367115,0.254737007303891,0.0961550911002384,0.514242097557017,0.134865804038853
29,Missouri,2001,19338,8282,11096,1812,346,144,34638,342.8029289104937,146.81424434981426,196.69776084346043,32.1211556099811,6.133509846055993,2.552674618011743,614.0246070742414,5.840068612140191,4.995956379714729,5.286739404080365,3.5001722205140706,1.9648033778277538,1.267700733338263,6.421662278508911,0.25288762452709,0.0979627883857559,0.514747013991139,0.134402573096015
29,Missouri,2002,16511,7558,10160,1483,546,142,31015,290.9517033564912,133.18472375800135,179.03635794936406,26.13296445264832,9.621442070900864,2.5022798059852063,546.5366773424731,5.676588389124211,4.899217386150648,5.193158819100836,3.300749389136729,2.362874794815827,1.2534141295825936,6.305429450026747,0.251023247412916,0.0993075557396043,0.515839166846555,0.133830030000925
29,Missouri,2003,13305,7512,9838,1378,608,190,27782,233.03662396926615,131.57242534814935,172.31223649828186,24.13562328670791,10.649099389200586,3.327843559125183,486.6007882085044,5.4554776158000395,4.887129102492541,5.155094802989883,3.2242860943985687,2.4552288713754558,1.465069394662882,6.189497014112177,0.249050032026116,0.100660962275741,0.516585008975544,0.1337039967226
29,Missouri,2004,13106,7603,10582,1582,828,231,28877,228.02001690751203,132.27805497846893,184.1071126900116,27.52385676390081,14.405659545202194,4.018970235436844,502.4060757087002,5.4338094098106735,4.892437584813164,5.2209346450433,3.350740816554122,2.7347349448421276,1.613224780278014,6.22139715197423,0.247219907786381,0.101543545542501,0.517697474538258,0.133539072132861
30,Montana,2000,4326,196,1382,76,186,17,5640,478.66001750439546,21.686861634503355,152.9145039738961,8.409191246031913,20.580389102130734,1.881003305033454,624.0505082581577,6.173077556075358,3.1217859743070413,5.036397279249584,2.2416870036796737,3.0717849903500483,1.0581386032844666,6.437832459684242,0.254562816105372,0.095333673389225,0.515901669998993,0.13420184050641
30,Montana,2001,4144,174,1294,67,259,14,5626,456.9104956001416,19.18494841564301,142.67427155081643,7.387307723264836,28.55690597500885,1.5436165391896672,620.3133321057907,6.126673740562499,3.0049371987228923,4.967548734263092,2.126719577834123,3.386317421285441,0.9335869026661464,6.4318355152424305,0.250416500819771,0.0985080946148732,0.515981392805203,0.135094011760153
30,Montana,2002,4129,121,1353,59,267,12,5597,452.90659857162757,13.27239002837659,148.40945213548366,6.47166125350594,29.287009401459084,1.3162700854588352,613.9303056927585,6.117891446857583,2.6583269036856985,5.006690538003206,2.011117364447298,3.410718887958102,0.8399581701216956,6.421508937308044,0.246550549707294,0.100816416520506,0.516842224189315,0.135790809582885
30,Montana,2003,4524,136,1476,62,316,11,6267,491.93697465284953,14.788556267194416,160.49933125278645,6.741841827691572,34.361645444363496,1.1961332274936658,681.4697215184367,6.2003813254096505,2.7592853907240245,5.084501001804519,2.0466396215271674,3.5656277707468207,0.786698190064629,6.52571816199945,0.242501875754379,0.103840675054098,0.517412437610778,0.136245011580744
30,Montana,2004,4413,115,1480,77,323,15,6213,474.51153698512593,12.365471731993992,159.13824489870527,8.279489768378586,34.73084669073095,1.6128876172166076,668.0580510511188,6.164391144541003,2.5926746450393705,5.076037472791156,2.2278065634307955,3.5760143686683756,0.9604559765116085,6.505870829235308,0.238706292089646,0.104790383748974,0.519648734582138,0.136854589579241
31,Nebraska,2000,5349,829,765,12,46,6,7738,312.1097898262361,48.37147425050472,44.63712641934392,0.7001902183426498,2.684062503646824,0.3500951091713249,451.50599246128536,5.746553895254072,3.8993728130869285,3.820721561121769,0.5307401379453348,1.3040160844942017,0.3001750412067846,6.114801006060659,0.262793058780969,0.102191595383412,0.499394335461134,0.135621010374485
31,Nebraska,2001,5105,794,961,13,69,3,8010,296.83062803662676,46.16719268581423,55.877420870362066,0.7558860263420466,4.012010447507786,0.1744352368481646,465.7420823845995,5.696524962633131,3.853698580702414,4.0408984411188795,0.5629735878343035,1.6118371215304095,0.16078738255620473,6.145776818988398,0.260668459085634,0.104048874427562,0.500222695652376,0.135059970834428
31,Nebraska,2002,4929,791,914,17,66,11,8348,285.19486290511094,45.76772906430163,52.88458200350404,0.9836300810279744,3.818799138108607,0.6364665230181011,483.0202303777371,5.656672917642989,3.845193415166633,3.986844388822903,0.6849285403837437,1.5725247555503734,0.49253935829896156,6.182126704144217,0.259049975351387,0.105457874016659,0.501140432288062,0.134351718343891
31,Nebraska,2003,6136,728,980,10,72,15,9521,352.91891434871906,41.87173560069549,56.36579792401315,0.5751612033062568,4.141160663805048,0.8627418049593849,547.6109816678869,5.869067831384461,3.758212764994382,4.049448270751042,0.4543576183456187,1.6372788640546185,0.6220494910107432,6.307389595925987,0.257352429452165,0.106966755107288,0.502244566595903,0.133436248844645
